C 40.654746 22.627616 38.893120
C 41.594938 23.582299 38.147832
C 42.907058 22.882282 37.775639
C 43.845613 23.829363 37.033589
C 71.183662 71.848064 11.098901
C 72.236588 72.952285 11.076318
C 73.652251 72.366299 11.024357
C 74.707175 73.478711 11.001784
C 76.122848 72.892724 10.949813
C 77.175774 73.996953 10.927209
C 69.571147 39.325444 5.916748
C 69.894978 37.926070 5.401625
C 70.554520 37.984048 4.018938
C 70.878317 36.576309 3.504872
C 71.537872 36.634285 2.122180
C 71.861722 35.234905 1.607067
C 44.558949 68.872768 61.200835
C 46.001626 68.917018 61.696003
C 46.990740 68.819244 60.528837
C 48.438954 68.864052 61.030338
C 49.428076 68.766288 59.863166
C 50.870758 68.810559 60.358338
C 57.488624 57.266777 61.640700
C 57.516128 58.078720 62.932389
C 57.330879 57.176146 64.157633
C 57.359100 57.995498 65.453280
C 57.173860 57.092919 66.678536
C 57.201385 57.904866 67.970229
C 25.786867 20.124599 55.134461
C 26.388437 21.493464 54.829852
C 27.918583 21.424005 54.766520
C 28.519172 22.801089 54.460302
C 30.049328 22.731630 54.396961
C 30.650896 24.100499 54.092329
C 73.282369 58.920542 10.969611
C 74.541158 59.164674 10.142376
C 75.190857 60.504923 10.505428
C 76.455110 60.746535 9.672288
C 77.104820 62.086789 10.035347
C 78.363625 62.330909 9.208122
C 58.064753 64.993440 1.389623
C 57.759822 66.308827 2.100427
C 58.447456 67.487720 1.402179
C 58.138707 68.807341 2.119194
C 58.826337 69.986245 1.420937
C 58.521386 71.301638 2.131735
C 35.708563 18.085067 5.662427
C 37.173786 18.313518 6.022148
C 37.704801 17.190567 6.920583
C 39.177045 17.423655 7.279757
C 39.708068 16.300693 8.178190
C 41.173303 16.529138 8.537893
C 24.281378 52.064417 14.286672
C 23.129897 51.113560 13.972939
C 23.605632 49.656381 13.950836
C 22.446006 48.704244 13.635341
C 22.921740 47.247055 13.613247
C 21.770247 46.296195 13.299533
C 24.284789 72.742346 9.284523
C 25.800367 72.728488 9.461439
C 26.506701 72.347434 8.155272
C 28.029075 72.334628 8.337065
C 28.735416 71.953581 7.030888
C 30.251000 71.939745 7.207803
C 23.737933 48.359541 58.292603
C 22.361234 48.257373 58.942779
C 21.280843 47.935766 57.903786
C 19.899264 47.833936 58.560829
C 18.818866 47.512318 57.521832
C 17.442166 47.410131 58.172018
C 70.370947 10.643892 79.994094
C 69.503238 9.666194 79.206913
C 70.313478 8.444718 78.757816
C 69.438300 7.464885 77.967356
C 70.248542 6.243396 77.518263
C 69.380820 5.265686 76.731097
C 59.795876 57.432201 67.034653
C 59.490059 58.378579 65.877367
C 60.772117 58.787211 65.142841
C 60.460735 59.737920 63.980933
C 61.742799 60.146549 63.246395
C 61.436974 61.092915 62.089092
C 44.075521 52.045734 57.761394
C 44.627725 51.879136 59.174116
C 43.550835 51.355210 60.131190
C 44.109444 51.189168 61.549366
C 43.032551 50.665230 62.506446
C 43.584766 50.498613 63.919168
C 30.978210 9.608504 45.176428
C 30.884851 8.408273 44.238773
C 32.026501 8.414977 43.215655
C 31.929242 7.207693 42.275527
C 33.070904 7.214389 41.252407
C 32.977553 6.014141 40.314763
C 60.154579 52.960330 34.758322
C 59.065358 53.963645 34.390321
C 59.124446 55.200972 35.293488
C 58.028680 56.206525 34.920666
C 58.087772 57.443866 35.823832
C 56.998558 58.447191 35.455813
C 29.306703 3.182828 28.065275
C 29.418087 4.703255 28.131310
C 30.876710 5.157506 28.003810
C 30.984452 6.685500 28.070596
C 32.443083 7.139756 27.943086
C 32.554461 8.660191 28.009100
C 77.902308 73.584632 61.571978
C 76.740715 72.608003 61.412713
C 76.320023 72.482991 59.943846
C 75.152873 71.501004 59.787971
C 74.732182 71.375982 58.319094
C 73.570598 70.399333 58.159830
C 5.321340 36.199995 67.583366
C 3.879426 35.707016 67.503849
C 3.384657 35.674689 66.053215
C 1.935759 35.178908 65.977501
C 1.440987 35.146571 64.526857
C -0.000926 34.653570 64.447342
C 51.214769 70.214251 18.946817
C 52.699984 69.869838 18.883694
C 53.566018 71.128222 19.012671
C 55.057381 70.778087 18.948810
C 55.923424 72.036477 19.077796
C 57.408644 71.692056 19.014694
C 65.918649 49.605643 37.229398
C 64.771810 49.346806 36.256653
C 65.075200 48.148928 35.349337
C 63.920748 47.892094 34.373574
C 64.224135 46.694203 33.466256
C 63.077280 46.435355 32.493524
C 14.377994 30.167466 12.106302
C 13.605861 30.331482 13.412203
C 12.105606 30.506594 13.149996
C 11.333366 30.671045 14.464316
C 9.833100 30.846148 14.202111
C 9.060964 31.010144 15.508020
C 61.613452 64.268938 11.687045
C 60.292245 64.997946 11.460272
C 59.247942 64.068385 10.831361
C 57.922069 64.804396 10.605121
C 56.877755 63.874828 9.976214
C 55.556538 64.603837 9.749461
C 65.928449 73.324917 68.756270
C 67.429021 73.287821 69.030815
C 67.715817 72.912918 70.489368
C 69.224332 72.876698 70.761224
C 69.511131 72.501783 72.219785
C 71.011711 72.464668 72.494321
C 46.548357 9.739146 26.450317
C 46.240136 10.528094 25.181054
C 46.987705 9.949327 23.974261
C 46.675470 10.744593 22.701116
C 47.423036 10.165818 21.494312
C 47.114795 10.954760 20.225043
C 59.369027 49.313887 23.383825
C 60.806793 49.071735 23.834000
C 60.965806 49.323319 25.337862
C 62.411521 49.078999 25.786249
C 62.570535 49.330575 27.290123
C 64.008303 49.088401 27.740299
C 42.968401 10.089746 48.311990
C 42.530077 8.985625 47.354255
C 41.183512 9.320505 46.702489
C 40.746590 8.208938 45.741056
C 39.400020 8.543822 45.089278
C 38.961708 7.439704 44.131524
C 64.660694 66.833828 77.381096
C 65.447064 67.701377 76.402604
C 66.715604 68.261975 77.055840
C 67.502851 69.132945 76.069691
C 68.771406 69.693540 76.722926
C 69.557787 70.561075 75.744420
C 34.046073 46.959041 76.355067
C 33.093210 47.909367 77.074371
C 31.711889 47.271383 77.261754
C 30.757515 48.229148 77.984728
C 29.376187 47.591159 78.172121
C 28.423329 48.541484 78.891447
C 61.057013 29.078773 31.806383
C 61.029358 29.654621 30.393548
C 59.685461 30.330175 30.097321
C 59.661604 30.907416 28.677089
C 58.317702 31.582983 28.380860
C 58.290059 32.158850 26.968026
C 32.150142 30.390985 6.808742
C 33.349406 29.451419 6.895060
C 34.464665 30.055040 7.756465
C 35.667664 29.108191 7.840762
C 36.782928 29.711810 8.702180
C 37.982186 28.772228 8.788513
C 29.342187 60.053981 55.924704
C 28.875548 60.169070 57.372968
C 30.021568 59.877687 58.348629
C 29.548827 59.994318 59.802503
C 30.694856 59.702942 60.778172
C 30.228216 59.818053 62.226441
C 31.098242 46.430588 31.069130
C 30.667806 45.153429 30.353548
C 29.430788 44.537195 31.017041
C 29.001466 43.254377 30.295309
C 27.764434 42.638142 30.958800
C 27.333987 41.360990 30.243199
C 7.044698 19.676147 42.541185
C 7.915035 18.431600 42.392583
C 9.381137 18.739265 42.718264
C 10.252253 17.486522 42.567844
C 11.718364 17.794184 42.893536
C 12.588698 16.549624 42.744952
C 24.007846 2.643519 72.520786
C 22.513464 2.951164 72.546163
C 22.246433 4.426246 72.225211
C 20.744086 4.731348 72.251670
C 20.477051 6.206437 71.930707
C 18.982660 6.514075 71.956065
C 70.373775 44.473787 70.621959
C 71.775930 44.386064 70.026362
C 72.837392 44.822488 71.042735
C 74.244634 44.732957 70.440663
C 75.306106 45.169374 71.457044
C 76.708266 45.081630 70.861449
C 66.608431 33.944929 55.918311
C 65.178034 34.374618 55.605581
C 65.092038 35.888134 55.377425
C 63.653520 36.315883 55.063525
C 63.567522 37.829408 54.835357
C 62.137122 38.259092 54.522606
C 50.649849 43.043459 21.251023
C 51.616010 42.153086 22.027062
C 52.116600 42.853273 23.295655
C 53.086938 41.955622 24.072510
C 53.587525 42.655807 25.341117
C 54.553674 41.765420 26.117167
C 64.140411 51.473510 78.235227
C 64.070945 50.891216 76.826478
C 64.454787 51.938686 75.774977
C 64.383795 51.349896 74.361074
C 64.767649 52.397368 73.309565
C 64.698202 51.815062 71.900812
C 15.633489 12.767367 58.735119
C 16.673828 13.475260 57.871957
C 16.662531 14.987992 58.120343
C 17.709004 15.695577 57.251404
C 17.697715 17.208318 57.499797
C 18.738074 17.916208 56.636645
C 34.532329 71.050964 66.977088
C 34.465153 69.860379 66.025006
C 35.412955 70.049080 64.834945
C 35.342604 68.850963 63.880795
C 36.290418 69.039658 62.690730
C 36.223254 67.849057 61.738657
C 58.454657 71.124978 64.578283
C 57.633042 70.820375 63.329030
C 57.187910 72.110651 62.631015
C 56.362803 71.800466 61.376495
C 55.917674 73.090750 60.678469
C 55.096074 72.786141 59.429200
C 46.497531 60.221977 12.911805
C 46.249105 61.059742 14.162766
C 46.902823 62.441195 14.042674
C 46.651009 63.279803 15.301308
C 47.304722 64.661270 15.181214
C 47.056276 65.499042 16.432173
C 31.981820 48.976413 74.005857
C 33.418263 48.639718 73.616328
C 33.820237 47.252176 74.129479
C 35.263905 46.917589 73.736149
C 35.665881 45.530034 74.249295
C 37.102324 45.193333 73.859744
C 7.143204 72.163574 67.194113
C 6.063505 71.195194 67.668410
C 4.662909 71.719165 67.330821
C 3.581010 70.743567 67.808879
C 2.180404 71.267535 67.471281
C 1.100705 70.299138 67.945562
C 16.486853 10.423012 64.739087
C 16.455827 9.173730 63.863417
C 17.747941 9.035601 63.050064
C 17.712935 7.779403 62.171669
C 19.005061 7.641267 61.358316
C 18.974040 6.391966 60.482660
C 28.332170 58.182828 8.062649
C 26.968225 57.506524 7.959039
C 25.838973 58.542242 7.911512
C 24.470366 57.858929 7.807425
C 23.341104 58.894652 7.759888
C 21.977157 58.218342 7.656257
C 12.846728 7.255696 26.455863
C 14.084871 6.790592 27.216881
C 14.427082 7.754229 28.359018
C 15.671461 7.283559 29.121137
C 16.013672 8.247195 30.263288
C 17.251808 7.782075 31.024320
C 33.557031 73.899670 31.156171
C 33.561497 72.376923 31.254611
C 32.149387 71.806685 31.078667
C 32.158036 70.276700 31.178190
C 30.745919 69.706455 31.002236
C 30.750392 68.183701 31.100656
C 36.478084 34.233484 17.631937
C 37.362497 34.880470 18.693864
C 37.666751 36.342048 18.345437
C 38.555439 36.988524 19.414614
C 38.859688 38.450114 19.066191
C 39.744088 39.097105 20.128135
C 68.920253 44.897118 52.403239
C 69.595437 43.559793 52.113145
C 69.220536 42.510484 53.166037
C 69.900768 41.168413 52.871139
C 69.525859 40.119093 53.924032
C 70.201031 38.781758 53.633921
C 42.989895 34.023745 76.061840
C 43.106583 32.502406 76.081282
C 42.304106 31.871006 74.937803
C 42.423848 30.342617 74.960718
C 41.621373 29.711211 73.817226
C 41.738081 28.189867 73.836659
C 16.613901 19.558449 48.646671
C 18.009526 19.936468 48.159026
C 18.843370 18.688710 47.846002
C 20.244710 19.072615 47.356411
C 21.078559 17.824850 47.043376
C 22.474182 18.202875 46.555708
C 0.385312 54.395811 58.709034
C 1.892007 54.635367 58.739869
C 2.271024 55.636381 59.837365
C 3.785427 55.874385 59.865157
C 4.164449 56.875399 60.962666
C 5.671153 57.114938 60.993511
C 21.398756 46.933027 49.160512
C 20.865714 45.512346 49.321753
C 19.334683 45.483937 49.248814
C 18.803027 44.055019 49.411203
C 17.271987 44.026606 49.338254
C 16.738948 42.605915 49.499475
C 11.559202 24.948461 37.918226
C 12.601222 26.054053 38.060802
C 11.968601 27.438170 37.875894
C 13.018582 28.546163 38.019859
C 12.385957 29.930291 37.834959
C 13.427981 31.035886 37.977556
C 54.711105 46.745678 45.910505
C 54.953955 48.183065 46.361515
C 54.138261 48.514792 47.616418
C 54.384942 49.959616 48.066381
C 53.569250 50.291345 49.321298
C 53.812120 51.728732 49.772318
C 63.757516 57.156128 29.884354
C 65.121046 57.806041 29.667868
C 65.276646 59.065699 30.527655
C 66.647706 59.715705 30.307379
C 66.803313 60.975365 31.167178
C 68.166858 61.625267 30.950704
C 40.816618 49.524654 79.966554
C 40.376965 49.804704 78.532419
C 41.566627 49.746221 77.567294
C 41.120896 50.028073 76.127600
C 42.310562 49.969581 75.162466
C 41.870900 50.249612 73.728323
C 44.412545 48.728089 60.128864
C 43.965366 47.705686 61.169629
C 42.836123 48.263242 62.043770
C 42.389642 47.233208 63.088050
C 41.260385 47.790763 63.962192
C 40.813193 46.768346 65.002946
C 8.712036 41.689843 69.176821
C 10.156327 41.884776 68.724611
C 10.930115 40.561773 68.757726
C 12.380582 40.761740 68.302761
C 13.154374 39.438728 68.335866
C 14.598664 39.633662 67.883634
C 77.628045 41.565917 41.939677
C 76.804497 42.712842 42.518295
C 76.104617 43.506428 41.408984
C 75.278298 44.657727 41.994255
C 74.578404 45.451314 40.884939
C 73.754838 46.598231 41.463565
C 42.782170 60.094690 49.894477
C 41.668998 59.585096 50.805318
C 42.165780 58.445345 51.702178
C 41.044631 57.936129 52.615720
C 41.541417 56.796377 53.512593
C 40.428243 56.286798 54.423451
C 11.081093 55.949453 17.249875
C 11.914725 56.818651 16.312848
C 12.339585 56.037053 15.064337
C 13.176839 56.913644 14.125492
C 13.601695 56.132045 12.876968
C 14.435313 57.001256 11.939929
C 49.764345 49.934208 20.799723
C 50.059092 48.437299 20.770461
C 50.103499 47.909870 19.331701
C 50.399852 46.405751 19.306502
C 50.444270 45.878318 17.867734
C 50.739039 44.381408 17.838475
C 20.578545 34.657383 44.916894
C 21.050377 36.063957 45.273814
C 22.444069 36.342769 44.699298
C 22.914557 37.756762 45.059989
C 24.308254 38.035582 44.485462
C 24.780076 39.442170 44.842368
C 55.944360 12.064952 46.577681
C 55.673179 10.788557 47.368722
C 56.923659 10.332445 48.129277
C 56.647206 9.049925 48.922720
C 57.897691 8.593813 49.683288
C 57.626498 7.317425 50.474347
C 70.291183 74.035466 52.938558
C 70.891014 72.920398 52.086916
C 70.459825 71.540783 52.597719
C 71.064429 70.423246 51.739581
C 70.633231 69.043622 52.250380
C 71.233049 67.928553 51.398719
C 67.626874 66.872266 40.646879
C 68.731043 67.845161 41.050307
C 68.520161 69.220018 40.405732
C 69.631410 70.194566 40.813428
C 69.420523 71.569437 40.168858
C 70.524687 72.542338 40.572307
C 43.749156 21.567177 56.092137
C 44.177528 21.233132 54.666171
C 44.150102 22.479256 53.773644
C 44.581074 22.139589 52.341958
C 44.553658 23.385721 51.449426
C 44.982052 23.051675 50.023460
C 27.529243 61.132811 35.050610
C 27.158007 62.094969 33.925930
C 25.728330 61.844498 33.432503
C 25.359125 62.813034 32.302698
C 23.929435 62.562570 31.809272
C 23.558194 63.524747 30.684603
C 69.033224 43.313331 56.488987
C 68.869053 42.030926 55.678460
C 67.506314 41.989766 54.977439
C 67.345197 40.699978 54.164221
C 65.982453 40.658820 53.463188
C 65.818293 39.376419 52.652642
C 56.427873 26.275888 39.955478
C 55.482626 25.600759 40.945011
C 54.231813 26.453791 41.185813
C 53.284707 25.772193 42.180424
C 52.033881 26.625224 42.421222
C 51.088623 25.950079 43.410744
C 59.213261 74.724782 75.769612
C 60.547039 74.549645 76.489910
C 61.537897 73.752299 75.633977
C 62.876573 73.578492 76.361007
C 63.867441 72.781149 75.505066
C 65.201231 72.606031 76.225361
C 37.482498 72.132858 19.950118
C 37.477514 71.054195 21.029436
C 38.382961 71.442255 22.204067
C 38.375274 70.356139 23.286254
C 39.280719 70.744204 24.460898
C 39.275716 69.665544 25.540228
C 76.073762 8.876858 60.308066
C 74.870044 8.215115 59.643516
C 75.250706 7.606545 58.288923
C 74.038821 6.942709 57.624474
C 74.419485 6.334126 56.269876
C 73.215764 5.672363 55.605337
C 71.933994 50.887574 70.308596
C 72.183786 49.920133 69.155285
C 73.674879 49.847663 68.806612
C 73.921747 48.874762 67.647580
C 75.412850 48.802282 67.298910
C 75.662642 47.834821 66.145607
C 54.883463 10.435948 65.293536
C 54.670469 9.900544 63.880580
C 55.891614 9.108880 63.398655
C 55.673774 8.572662 61.978848
C 56.894923 7.780983 61.496921
C 56.681915 7.245561 60.083967
C 79.938005 30.341123 10.403674
C 78.536613 30.037754 10.925722
C 78.207750 30.890501 12.156515
C 76.799115 30.582853 12.677991
C 76.470244 31.435612 13.908787
C 75.068837 31.132254 14.430821
C 51.393701 38.169892 29.376381
C 49.895430 37.972746 29.588007
C 49.505561 36.497072 29.444586
C 47.999666 36.303113 29.657884
C 47.609793 34.827428 29.514472
C 46.111519 34.630282 29.726120
C 27.103749 24.228865 19.168439
C 27.192553 22.971924 20.029066
C 27.671953 21.770459 19.206364
C 27.759875 20.509696 20.074455
C 28.239287 19.308224 19.251752
C 28.328110 18.051284 20.112391
C 66.352615 54.021246 27.640992
C 66.474971 53.761642 26.142291
C 67.636240 52.807992 25.838667
C 67.755887 52.549666 24.332085
C 68.917158 51.596002 24.028457
C 69.039498 51.336383 22.529751
C 53.733607 0.492619 61.977641
C 54.089480 0.937431 63.393256
C 55.402047 1.729282 63.411178
C 55.756135 2.174377 64.835027
C 57.068706 2.966241 64.852951
C 57.424566 3.411071 66.268569
C 9.203746 62.127563 64.974696
C 8.657171 63.245922 65.857304
C 8.855120 62.925231 67.343290
C 8.304772 64.051088 68.226693
C 8.502729 63.730401 69.712689
C 7.956169 64.848777 70.595297
C 52.632994 14.287938 62.789363
C 53.596864 14.527423 61.630887
C 54.629308 15.604448 61.983394
C 55.595790 15.842157 60.817100
C 56.628247 16.919182 61.169610
C 57.592133 17.158650 60.011134
C 39.303811 21.055903 12.414770
C 38.538644 22.153966 13.147738
C 37.925330 21.626580 14.450002
C 37.157497 22.732628 15.183435
C 36.544185 22.205243 16.485712
C 35.779033 23.303319 17.218691
C 73.787026 77.033656 52.760343
C 75.279842 77.344046 52.700136
C 76.103896 76.065358 52.510210
C 77.603027 76.381331 52.450199
C 78.427088 75.102636 52.260262
C 79.919908 75.413034 52.200035
C 78.922160 77.425638 61.835959
C 77.803839 76.837291 60.980580
C 76.910549 75.902334 61.804030
C 75.788302 75.313302 60.941221
C 74.894999 74.378346 61.764676
C 73.776663 73.790015 60.909296
C 73.068536 30.369732 17.493823
C 73.829771 31.620742 17.064911
C 72.871222 32.708268 16.566260
C 73.639734 33.963406 16.136314
C 72.681180 35.050944 15.637669
C 73.442420 36.301964 15.208776
C 40.909150 54.139104 41.997994
C 41.669000 52.825524 41.837980
C 43.048328 52.899349 42.502949
C 43.808563 51.577857 42.340050
C 45.187897 51.651677 43.005031
C 45.947739 50.338083 42.845032
C 68.584601 59.957598 27.766246
C 69.927955 59.271484 27.535779
C 69.768134 58.019915 26.665025
C 71.119826 57.333473 26.435763
C 70.960007 56.081900 25.564996
C 72.303372 55.395797 25.334513
C 19.065992 20.128730 70.159833
C 17.754560 19.353757 70.249443
C 16.547952 20.291665 70.128588
C 15.232392 19.509392 70.219068
C 14.025773 20.447303 70.098204
C 12.714338 19.672321 70.187793
C 17.017438 62.168817 14.967648
C 15.741446 62.991494 14.814307
C 16.054144 64.414217 14.336541
C 14.769759 65.237521 14.183697
C 15.082457 66.660251 13.705920
C 13.806455 67.482922 13.552559
C 41.838374 51.564279 35.275303
C 42.834934 52.708944 35.116943
C 44.024213 52.543345 36.070029
C 45.023114 53.695195 35.907929
C 46.212407 53.529592 36.861014
C 47.208978 54.674252 36.702635
C 70.791037 7.041273 54.850175
C 70.724601 8.523352 54.493113
C 69.342593 8.899698 53.946672
C 69.279833 10.389351 53.589137
C 67.897813 10.765704 53.042701
C 67.831376 12.247795 52.685658
C 28.077895 8.202406 14.787072
C 27.411650 8.957397 13.640523
C 26.293568 8.123496 13.004376
C 25.626706 8.885366 11.852992
C 24.508610 8.051465 11.216845
C 23.842352 8.806471 10.070306
C 11.660904 57.902938 10.067346
C 10.748202 59.065156 10.447732
C 10.228638 58.914467 11.882140
C 9.312130 60.083940 12.260535
C 8.792569 59.933257 13.694956
C 7.879881 61.095492 14.075346
C 65.017804 36.850345 8.301021
C 64.293367 35.625776 7.749578
C 62.861607 35.539330 8.290661
C 62.137138 34.307851 7.734388
C 60.705365 34.221408 8.275466
C 59.980922 32.996844 7.724002
C 64.099773 9.553876 53.865147
C 64.269786 8.039398 53.788210
C 63.691589 7.353584 55.031403
C 63.864289 5.832255 54.950351
C 63.286080 5.146433 56.193547
C 63.456076 3.631948 56.116596
C 51.725420 6.287967 21.914303
C 50.600750 7.253460 22.276809
C 49.360914 6.498828 22.770284
C 48.233311 7.472195 23.133469
C 46.993469 6.717561 23.626957
C 45.868804 7.683061 23.989482
C 16.428904 57.026763 23.219003
C 17.855513 56.742341 22.758181
C 18.875512 57.502652 23.613583
C 20.307473 57.214318 23.147551
C 21.327481 57.974626 24.002964
C 22.754096 57.690184 23.542150
C 24.680815 26.938655 56.610566
C 26.185241 26.702794 56.708242
C 26.521518 25.212720 56.578701
C 28.033764 24.979865 56.677318
C 28.370047 23.489783 56.547768
C 29.874481 23.253927 56.645423
C 6.920345 18.082772 52.902550
C 7.743041 17.003968 53.600992
C 7.042023 15.642307 53.532929
C 7.871605 14.561192 54.235652
C 7.170588 13.199518 54.167582
C 7.993301 12.120709 54.866010
C 30.802915 75.549171 41.462097
C 30.099103 76.231066 42.631770
C 28.792387 76.894091 42.181136
C 28.088294 77.578019 43.358986
C 26.781564 78.241041 42.908354
C 26.077741 78.922920 44.078038
C 46.690573 64.347499 43.516735
C 46.337850 63.001797 44.143744
C 47.597092 62.170977 44.416196
C 47.238599 60.819845 45.046084
C 48.497848 59.989022 45.318548
C 48.145121 58.643324 45.945578
C 32.766713 34.794979 46.973610
C 32.539904 36.274587 47.269894
C 33.632580 37.140610 46.632520
C 33.401221 38.626334 46.932405
C 34.493897 39.492365 46.295020
C 34.267073 40.971981 46.591290
C 65.762728 8.273660 79.106088
C 65.401152 9.733597 78.848578
C 66.637467 10.548260 78.451049
C 66.270133 12.014347 78.193190
C 67.506454 12.829015 77.795650
C 67.144868 14.288954 77.538119
C 28.861126 7.233352 61.825751
C 27.524056 7.494505 61.138358
C 26.515319 8.119354 62.109025
C 25.173392 8.380207 61.414747
C 24.164649 9.005068 62.385417
C 22.827582 9.266240 61.698011
C 44.701587 37.466057 28.408903
C 45.446100 37.733345 29.713788
C 45.239173 39.177970 30.183278
C 45.988647 39.442569 31.494428
C 45.781712 40.887200 31.963928
C 46.526213 41.154480 33.268829
C 17.112661 44.542135 64.667119
C 16.270947 44.059054 63.489572
C 15.692279 42.664997 63.757767
C 14.847330 42.183195 62.572540
C 14.268650 40.789132 62.840739
C 13.426916 40.306062 61.663193
C 64.699076 10.768892 66.009049
C 64.667548 12.119814 66.717911
C 63.342529 12.324033 67.461417
C 63.314721 13.682259 68.172250
C 61.989698 13.886477 68.915769
C 61.958182 15.237396 69.624650
C 28.428483 5.915023 76.320211
C 28.836999 5.607353 74.882532
C 27.993164 4.468230 74.298987
C 28.406549 4.162119 72.854604
C 27.562703 3.022995 72.271051
C 27.971211 2.715341 70.833359
C 79.869261 71.255116 64.609668
C 78.759371 72.090310 65.241383
C 77.705797 71.197819 65.907433
C 76.592515 72.040530 66.540897
C 75.538938 71.148036 67.206961
C 74.429056 71.983237 67.838695
C 49.158237 37.580250 69.013060
C 47.699786 38.017539 69.113886
C 47.574519 39.544405 69.057592
C 46.107895 39.979760 69.159163
C 45.982624 41.506636 69.102859
C 44.524164 41.943922 69.203665
C 20.401735 60.677893 8.735049
C 19.684505 60.266979 7.452396
C 19.534921 61.456141 6.496518
C 18.813941 61.039318 5.209163
C 18.664363 62.228483 4.253274
C 17.947149 61.817559 2.970608
C 68.476712 64.473492 40.641486
C 68.739135 63.048330 40.163455
C 67.509548 62.157824 40.376286
C 67.777123 60.726941 39.894818
C 66.547526 59.836430 40.107641
C 66.809947 58.411268 39.629587
C 33.907231 39.698123 68.420226
C 34.238149 39.642103 69.908790
C 33.996014 40.998392 70.581122
C 34.329573 40.938049 72.076426
C 34.087429 42.294344 72.748766
C 34.418330 42.238314 74.237340
C 1.535658 51.794767 58.363948
C 0.890919 51.765280 59.746666
C 1.311444 52.981659 60.579590
C 0.661684 52.948425 61.967949
C 1.082202 54.164816 62.800877
C 0.437442 54.135336 64.183592
C 40.336287 15.699527 38.292097
C 40.097372 14.193200 38.243451
C 41.422500 13.422351 38.240463
C 41.178285 11.909472 38.191553
C 42.503421 11.138616 38.188574
C 42.264500 9.632283 38.139950
C 3.031516 69.670079 57.302048
C 2.530677 68.633053 58.303150
C 3.657183 67.683527 58.726901
C 3.150098 66.643230 59.732625
C 4.276612 65.693702 60.156388
C 3.775772 64.656687 61.157509
C 34.527557 66.358894 52.592126
C 34.559250 67.877803 52.449374
C 33.338362 68.522064 53.116113
C 33.373839 70.047971 52.970573
C 32.152948 70.692239 53.637323
C 32.184655 72.211156 53.494587
C 46.861140 6.134813 6.226400
C 48.350615 5.808067 6.170109
C 49.036265 6.118323 7.505702
C 50.532441 5.788740 7.445154
C 51.218096 6.098989 8.780757
C 52.707573 5.772221 8.724469
C 61.594788 50.678136 7.976702
C 62.410844 50.391233 6.719639
C 62.041041 51.356294 5.587347
C 62.862972 51.064877 4.326260
C 62.493175 52.029949 3.193962
C 63.309252 51.743055 1.936903
C 45.965857 54.618648 21.127138
C 46.506868 53.930893 19.877031
C 47.001314 54.956887 18.850853
C 47.544048 54.262086 17.596450
C 48.038506 55.288084 16.570268
C 48.579539 54.600323 15.320166
C 28.678780 75.336104 68.373751
C 29.872989 75.119868 67.448779
C 31.182571 75.049918 68.242682
C 32.379918 74.832611 67.309958
C 33.689509 74.762651 68.103866
C 34.883719 74.546393 67.178889
C 21.085807 52.490145 47.353016
C 22.512751 51.984532 47.544463
C 22.649600 50.527363 47.088271
C 24.084500 50.023082 47.282172
C 24.221354 48.565905 46.825969
C 25.648311 48.060301 47.017399
C 59.717873 63.707421 45.025445
