2 2.19144 -7.30175 3.80571
2 1.23437 -8.21589 4.62491
2 1.21664 -9.67565 4.07938
2 0.41741 -10.7689 4.78452
2 0.405551 -12.0629 4.01968
2 1.66247 -12.8568 3.75971
2 1.51866 -14.2806 3.29368
2 0.669107 -14.4226 2.20577
2 0.340272 -15.7663 1.71101
2 81.8218 -15.6966 0.516407
2 81.5388 -17.0169 80.7483
2 80.3593 -17.0648 79.7728
2 80.1336 -18.5086 79.2049
2 78.6237 -18.5205 78.6151
2 78.0916 -19.9587 78.8176
2 76.5375 -19.9446 78.9492
2 75.9729 -21.3405 79.1532
1 74.5589 -21.3586 79.5219
2 1.73144 -7.35811 10.2558
2 2.98622 -8.18301 10.1367
2 2.89903 -9.44766 9.27604
2 2.08162 -10.4967 10.0271
2 1.53587 -11.5792 9.12323
2 2.702 -12.4374 8.33452
2 2.05648 -13.3028 7.38324
2 3.02845 -14.3918 6.92996
2 4.42466 -13.9352 6.87614
2 5.42326 -14.9593 6.48407
2 5.58502 -15.3152 5.02617
2 6.19984 -14.4145 4.03436
2 5.76419 -14.742 2.66068
2 5.92298 -13.5953 1.59348
2 5.10987 -13.8804 0.318878
2 5.25403 -12.8901 80.1218
2 4.48394 -13.4524 78.9025
1 2.94238 -13.8551 79.3089
2 2.43778 -7.44081 17.3586
2 1.88026 -7.98244 16.048
2 0.352085 -7.87736 16.0898
2 82.1569 -8.37949 14.6471
2 82.0817 -9.85762 14.622
2 81.5606 -10.6532 13.3839
2 81.8393 -12.145 13.2825
2 81.2481 -12.9689 12.0508
2 81.3812 -14.5222 12.448
2 80.8139 -15.4835 11.447
2 81.0336 -17.0118 11.5901
2 0.100984 -17.4261 11.485
2 0.728323 -17.2065 10.1071
2 2.16649 -16.9769 10.016
2 2.95786 -18.0842 10.7581
2 2.81995 -19.5387 10.2285
2 3.4535 -20.5948 11.0423
1 3.14346 -21.9985 10.5752
2 2.14739 -7.36685 23.955
2 1.32632 -7.68684 22.7172
2 1.45679 -9.06628 22.3729
2 0.665249 -9.52912 21.2343
2 81.6306 -9.93698 21.3572
2 81.1572 -10.1733 19.9337
2 79.8681 -10.7951 19.6922
2 79.2319 -11.7601 20.6953
2 80.0361 -13.106 20.9521
2 79.1296 -14.0336 21.7978
2 78.7179 -13.4051 23.1818
2 77.3003 -13.9104 23.5044
2 76.4936 -13.021 24.4924
2 75.0737 -13.4249 24.4399
2 74.1525 -12.6597 25.3396
2 72.6049 -12.7836 25.2458
2 72 -12.0173 26.4412
1 72.3541 -10.4327 26.4973
2 2.25161 -7.49659 30.9562
2 3.07622 -7.95214 29.6318
2 3.16466 -9.415 29.6556
2 3.67569 -10.1128 28.3099
2 4.74247 -9.27929 27.6221
2 5.43056 -9.9846 26.3766
2 6.68659 -9.37334 26.2519
2 7.44806 -10.0188 25.041
2 6.76534 -9.74476 23.6319
2 7.58255 -10.2387 22.4643
2 6.67391 -10.0105 21.2139
2 7.37723 -9.71009 19.863
2 6.36149 -9.62895 18.6975
2 7.00892 -9.36737 17.3496
2 6.1062 -9.32849 16.1088
2 7.03422 -9.41576 14.8102
2 6.11077 -9.19756 13.6486
1 5.04568 -10.2211 13.2284
2 1.8972 -7.37799 36.9943
2 0.872517 -8.45045 37.4353
2 0.846768 -9.6142 36.5562
2 0.374326 -9.21998 35.0873
2 0.0638324 -10.331 34.224
2 82.13 -9.91896 32.6608
2 81.8877 -11.0171 31.6503
2 0.620535 -11.9911 31.6746
2 0.45537 -12.9351 30.2598
2 1.46249 -14.0058 30.0427
2 2.97681 -13.6488 30.1288
2 3.80671 -14.8245 30.3958
2 5.36274 -14.5959 30.6537
2 5.9902 -14.2079 29.3209
2 7.5336 -13.9792 29.3051
2 7.96604 -13.1399 27.9061
2 9.43054 -13.2336 27.4123
1 9.70215 -12.6221 26.0107
2 1.95568 -7.38831 44.1576
2 3.31798 -8.21871 44.541
2 3.30222 -9.57174 44.0471
2 4.61091 -10.2645 43.8907
2 4.84691 -11.2468 42.6719
2 3.67985 -12.1766 42.5536
2 3.79058 -13.2524 41.359
2 2.91417 -14.5437 41.5125
2 3.04224 -15.6733 40.5103
2 2.34426 -17.0361 40.6783
2 2.94984 -17.7872 41.942
2 4.43968 -18.0595 42.0038
2 4.66684 -18.8379 43.4041
2 6.0234 -19.5526 43.7086
2 5.82687 -20.7953 44.3892
2 7.08173 -21.5528 44.8243
2 6.97317 -23.0193 44.7974
1 8.00436 -23.8461 45.6434
2 2.1766 -7.38668 50.8302
2 3.25842 -8.2885 51.5381
2 3.67064 -9.58862 50.8541
2 4.52093 -9.30235 49.5418
2 4.72392 -10.456 48.6359
2 5.75183 -10.1306 47.5358
2 7.25041 -10.1778 48.1047
2 8.25445 -10.5266 46.9019
2 7.66993 -11.7443 46.2474
2 8.35577 -12.0794 44.9504
2 7.59299 -13.3117 44.3211
2 8.44509 -14.3122 43.4307
2 8.31912 -14.39 41.9656
2 7.04318 -15.2358 41.4766
2 7.13201 -15.8095 40.21
2 8.43074 -16.6069 40.089
2 8.81048 -17.1566 38.7214
1 9.74688 -18.431 38.8382
2 2.10303 -7.54259 57.7224
2 2.98666 -7.67809 56.534
2 3.05169 -9.26803 55.9613
2 3.63471 -10.4731 56.9046
2 3.14487 -11.8525 56.5572
2 3.47399 -12.3719 55.1072
2 2.69839 -13.698 54.6506
2 3.04198 -14.1874 53.2543
2 2.42526 -13.4493 51.9395
2 2.68796 -14.3565 50.796
2 2.45388 -15.8552 51.0673
2 2.9491 -16.7229 49.8306
2 3.41027 -18.1881 50.1893
2 2.67391 -19.2918 49.5294
2 3.34056 -20.647 49.7173
2 4.5466 -21.0865 48.7394
2 5.051 -22.5691 49.0407
1 4.02804 -23.6403 49.0981
2 1.79762 -7.26331 64.1985
2 2.12753 -8.52432 64.9803
2 1.54788 -9.74658 64.2667
2 0.0816866 -9.76338 63.9112
2 81.8116 -11.1703 64.0985
2 80.3455 -11.1733 64.3806
2 79.5958 -12.6007 64.2235
2 79.3987 -13.1763 62.8817
2 78.6389 -14.4928 62.8549
2 78.8439 -15.2707 61.4183
2 78.1058 -16.6183 61.0733
2 78.5192 -17.4132 59.7989
2 77.3919 -17.6278 58.7284
2 77.9292 -18.1985 57.4308
2 76.8002 -18.8327 56.6213
2 77.4034 -19.5881 55.5816
2 76.6562 -20.7269 54.7092
1 77.6412 -21.4374 53.8889
2 1.60135 -7.47729 71.67
2 1.60752 -7.91875 70.3163
2 1.4148 -9.43572 70.2338
2 1.94272 -10.2271 69.0546
2 1.47202 -11.6594 69.2058
2 1.68269 -12.3231 67.9337
2 0.97416 -13.6867 67.9172
2 1.4399 -14.6159 66.878
2 0.296997 -15.2569 66.1093
2 0.76922 -16.4153 65.1235
2 82.0735 -16.851 64.2838
2 -0.0056863 -17.877 63.3822
2 81.2606 -18.6904 63.064
2 81.5655 -19.8887 62.1963
2 80.3217 -20.6948 61.7137
2 79.5087 -21.2476 62.7655
2 78.3934 -21.96 62.1978
1 77.2953 -22.2015 63.3902
2 1.84869 -7.46745 77.881
2 2.46167 -7.9605 76.5918
2 2.3674 -9.52844 76.3968
2 3.23354 -10.1802 75.2365
2 2.86535 -11.6951 75.1803
2 3.76759 -12.6873 74.5804
2 3.26778 -14.2523 74.5666
2 4.21422 -15.1936 74.0388
2 4.17086 -16.5407 74.526
2 3.32168 -17.3818 73.6477
2 3.56842 -18.9593 74.051
2 2.95478 -20.0798 73.0581
2 3.38775 -21.4255 73.7274
2 4.90312 -21.7719 73.3783
2 5.77155 -22.2524 74.5054
2 7.1151 -22.717 74.1478
2 8.09138 -21.6894 73.9944
1 9.56281 -22.2714 73.835
2 10.1017 -7.26239 3.66066
2 10.9575 -8.27836 4.38999
2 10.4076 -9.79063 3.96871
2 10.7234 -10.9621 4.99453
2 10.2326 -12.3627 4.48293
2 10.5072 -12.6079 2.99832
2 10.4852 -14.065 2.73557
2 10.804 -14.4009 1.35922
2 10.8715 -15.8851 0.987409
2 9.53636 -16.6505 1.17712
2 8.47935 -16.5968 0.0381211
2 7.36727 -17.502 0.0569496
2 6.12794 -16.912 80.1993
2 5.06208 -18.0309 80.0116
2 3.81863 -17.6367 79.1673
2 2.81193 -18.6824 78.9274
2 1.501 -18.1944 78.5105
1 1.52999 -17.6004 77.1587
2 10.5888 -7.30481 10.225
2 11.6029 -8.25401 10.8836
2 11.4593 -9.69061 10.4215
2 12.2921 -10.7657 11.1629
2 12.1033 -12.1943 10.548
2 11.9879 -13.403 11.5944
2 11.3434 -14.7174 11.2
2 11.9701 -15.2682 9.80301
2 11.0677 -16.0506 8.95388
2 11.7133 -16.4528 7.64876
2 10.7691 -17.0886 6.52287
2 10.2598 -18.5635 6.81194
2 11.1497 -19.4259 7.43598
2 10.7117 -20.9487 7.27386
2 11.7796 -21.7704 7.93517
2 13.2435 -21.2788 7.77594
2 14.2687 -22.2225 8.29506
1 15.7839 -21.6361 8.17279
2 10.8425 -7.44831 17.6764
2 11.0245 -8.15564 16.3167
2 10.8745 -9.66262 16.5386
2 10.6842 -10.3721 15.244
2 10.0153 -11.5846 15.1642
2 10.6255 -12.7019 15.9654
2 10.0623 -13.9515 15.5691
2 10.1441 -14.967 16.7159
2 9.32117 -16.3328 16.3201
2 9.21919 -17.5397 17.3527
2 8.28444 -18.7339 17.117
2 8.43815 -19.7368 18.3064
2 7.43714 -20.8209 18.2388
2 7.23884 -21.3831 16.796
2 8.37269 -22.3449 16.3854
2 8.53763 -22.1163 14.876
2 7.14432 -21.8756 14.1573
1 6.50849 -23.1834 13.7614
2 9.98345 -7.4 24.1538
2 10.7775 -8.09992 23.1555
2 12.3228 -8.17695 23.2006
2 12.9406 -9.19197 22.1069
2 14.4481 -9.25982 22.0716
2 15.1482 -10.241 21.08
2 14.9309 -11.7103 21.3689
2 15.5891 -12.6837 20.4574
2 15.2437 -14.1815 20.6077
2 15.7558 -15.1771 19.7066
2 17.3291 -15.2166 19.748
2 17.9374 -16.3388 18.952
2 19.4318 -16.5282 19.405
2 20.4887 -15.559 19.05
2 21.8405 -15.8571 19.6876
2 22.2612 -15.1316 21.0362
2 23.7067 -15.1533 21.2493
1 24.023 -14.8384 22.6825
2 10.0869 -7.4176 30.7759
2 10.3597 -8.55496 31.884
2 10.5017 -9.98567 31.4465
2 11.7129 -10.1868 30.5492
2 11.8968 -11.4741 29.8227
2 13.1386 -11.3757 29.1633
2 13.6278 -12.7463 28.735
2 14.1878 -13.6315 29.88
2 15.6259 -13.1954 30.4282
2 16.3443 -14.2263 31.3274
2 17.4945 -13.7016 32.0015
2 18.4819 -14.4528 32.8314
2 19.2809 -13.3306 33.5082
2 19.5438 -12.3536 32.4472
2 20.4342 -11.1189 32.7425
2 20.7183 -10.0402 31.7379
2 21.281 -10.5986 30.5175
1 22.0275 -9.63676 29.5935
2 10.4045 -7.46135 37.3873
2 9.33833 -8.29105 36.556
2 9.84705 -9.70191 36.1398
2 10.3182 -10.524 37.3013
2 10.9994 -11.7715 36.8874
2 11.4216 -12.69 38.0877
2 12.2321 -13.8649 37.7568
2 12.6846 -14.7929 38.9084
2 13.6742 -13.9302 39.7988
2 13.4832 -14.4247 41.1666
2 14.5854 -14.0649 41.9646
2 14.3433 -14.4391 43.5128
2 15.7872 -14.3254 44.3291
2 17.0054 -15.0141 43.5795
2 18.4042 -14.8838 44.2864
2 19.4457 -15.6745 43.6005
2 19.002 -17.0983 43.7036
1 20.2481 -18.0362 43.5583
2 9.8486 -7.36807 44.1824
2 10.8347 -8.27979 43.4835
2 10.2229 -9.5483 42.9994
2 9.1034 -9.35904 41.9985
2 8.56077 -10.4725 41.2004
2 7.6639 -9.98071 40.2171
2 7.46624 -10.8177 39.2212
2 6.42383 -10.2458 38.1131
2 6.2854 -11.0464 36.8403
2 5.39188 -10.6679 35.6752
2 5.63779 -11.6577 34.5224
2 7.07719 -12.4028 34.4862
2 7.19581 -13.7029 33.8287
2 8.58561 -14.0576 33.6686
2 9.34629 -13.258 32.7102
2 10.9046 -13.69 32.5494
2 11.68 -13.5233 33.7633
1 13.1103 -14.2002 33.6559
2 10.2922 -7.09879 50.5652
2 9.25954 -8.23026 50.9916
2 9.91402 -9.14504 52.0403
2 9.06019 -10.4514 52.2926
2 7.85319 -10.2416 52.928
2 6.96143 -11.5503 52.8014
2 7.56786 -12.4718 53.8735
2 6.91419 -13.865 54.0685
2 7.10013 -14.9433 52.8204
2 6.41462 -16.2276 52.9661
2 7.2771 -17.3582 52.3431
2 8.9409 -17.2511 52.3958
2 9.7542 -18.5663 51.8606
2 9.70391 -19.7729 52.9109
2 10.6377 -20.8695 52.1545
2 10.0784 -21.2852 50.6727
2 8.6448 -21.8097 50.7537
1 8.42268 -23.2041 50.3795
2 10.1776 -7.06575 57.1515
2 9.61116 -8.40662 57.5986
2 9.87675 -9.58286 56.7273
2 9.56686 -11.045 57.3823
2 10.1679 -12.1372 56.6614
2 9.82055 -13.5472 57.1425
2 10.4748 -14.7331 56.2167
2 10.3623 -16.1452 56.8253
2 8.97251 -16.7352 56.7955
2 8.8888 -18.2 56.7536
2 7.48357 -18.8059 57.0203
2 7.62793 -20.3124 56.7857
2 6.26447 -21.0169 57.1928
2 6.15605 -20.8323 58.6765
2 5.01726 -21.6582 59.1705
2 3.63026 -21.4815 58.4575
2 2.43249 -22.2478 58.8457
1 1.67471 -21.7836 60.2178
2 10.1759 -7.40355 64.8992
2 9.71309 -7.85925 63.4825
2 9.29645 -9.36772 63.4202
2 9.14844 -9.78052 61.9506
2 9.22614 -11.3703 61.7073
2 10.6268 -12.0941 62.0284
2 10.5242 -13.6854 61.687
2 11.8436 -14.3271 62.2696
2 12.1304 -15.8503 62.1724
2 13.5403 -16.2893 62.7347
2 13.8289 -17.8023 62.7144
2 12.9904 -18.5733 63.8089
2 13.1783 -20.0823 63.8101
2 12.6486 -20.7372 65.1279
2 13.2107 -22.0861 65.7439
2 12.8283 -22.3813 67.1798
2 13.4221 -23.7019 67.5574
1 13.2279 -24.9131 66.7328
2 10.3317 -7.49681 71.4101
2 9.04505 -8.17571 71.0484
2 8.88938 -8.30899 69.6501
2 7.73667 -9.1509 69.4156
2 7.68217 -9.8014 68.0773
2 6.12785 -10.0629 67.7332
2 6.09469 -11.0066 66.4075
2 6.8937 -12.2893 66.6288
2 7.18686 -13.1912 65.3591
2 8.37562 -14.1541 65.3929
2 9.85648 -13.5544 65.485
2 10.7192 -14.3001 66.4309
2 10.1805 -14.1134 67.882
2 10.8137 -15.0067 68.8495
2 10.1414 -15.1588 70.1826
2 10.9623 -15.7973 71.2368
2 12.423 -15.3104 71.3298
1 13.4186 -15.741 72.3434
2 10.2041 -7.30829 77.7871
2 11.5234 -7.93953 77.2799
2 11.3602 -9.19935 76.1227
2 12.6457 -9.54718 75.4456
2 12.403 -10.6093 74.3843
2 13.7379 -11.1653 73.6878
2 13.5405 -11.8541 72.4053
2 13.0854 -11.1046 71.1769
2 14.1316 -10.0263 70.7612
2 13.8947 -9.12968 69.6279
2 13.6373 -10.0173 68.1938
2 13.7054 -9.16965 66.863
2 13.782 -9.90918 65.6265
2 13.8449 -8.99715 64.3281
2 13.5833 -9.92584 63.0738
2 13.8895 -9.29864 61.6995
2 13.9701 -10.2558 60.5149
1 14.4203 -9.53927 59.1622
2 18.9781 -7.49032 4.02514
2 17.873 -8.39034 3.83588
2 17.2451 -8.2694 2.46867
2 15.9551 -9.16043 2.41464
2 15.2341 -9.1017 1.06576
2 13.9583 -9.7675 1.02108
2 12.8251 -9.37749 80.8441
2 11.5587 -10.1248 0.0737609
2 10.7624 -10.7545 79.8997
2 9.38872 -11.1545 80.3691
2 8.85611 -10.1413 0.332168
2 7.38299 -10.4178 0.654894
2 6.83979 -9.35396 1.57358
2 5.24069 -9.57272 1.83835
2 4.21733 -9.82023 0.692716
2 2.88445 -9.78608 1.02137
2 2.0289 -10.0247 80.8071
1 0.449505 -9.67809 80.9353
2 18.6438 -7.37895 10.6465
2 18.0045 -7.76726 9.23948
2 18.1401 -9.28048 8.81459
2 19.6946 -9.76615 8.80445
2 20.4307 -8.84318 7.79891
2 21.8445 -9.43057 7.70837
2 22.1894 -10.4203 6.50218
2 23.5969 -10.5684 6.57895
2 24.1544 -11.506 5.47346
2 25.7268 -11.8018 5.6668
2 26.2224 -13.1052 5.10199
2 27.8394 -13.4779 5.40145
2 28.29 -14.7927 4.73552
2 27.6925 -16.185 4.86606
2 27.4744 -16.9959 3.48484
2 26.5864 -18.412 3.67669
2 26.1625 -19.0985 2.34114
1 27.3322 -19.5883 1.39025
2 18.3448 -7.32574 16.991
2 19.449 -8.46697 17.3044
2 19.6458 -9.66764 16.1963
2 20.7939 -10.6428 16.4619
2 20.9748 -11.6329 15.3743
2 22.1786 -12.6618 15.5532
2 22.5717 -13.5191 14.2886
2 21.6632 -14.661 13.8568
2 22.1649 -15.4927 12.7028
2 21.0975 -16.4801 12.1045
2 21.38 -17.2347 10.9625
2 20.6996 -18.652 11.2013
2 20.9524 -19.6989 10.0714
2 19.9243 -21.0241 10.0326
2 20.0579 -21.8835 8.929
2 19.9438 -21.2662 7.48979
2 19.8875 -22.2552 6.40013
1 20.3093 -21.5388 4.9697
2 19.1187 -7.44195 24.2611
2 18.085 -8.30466 23.4159
2 18.6162 -9.51818 22.9471
2 20.0925 -9.40848 22.6451
2 20.5067 -10.3203 21.6
2 22.0404 -10.0767 21.4225
2 22.7654 -10.7852 20.093
2 24.2902 -10.6891 20.1349
2 24.9595 -11.1006 18.7684
2 24.8865 -12.5075 18.6092
2 25.9514 -13.167 17.8228
2 25.753 -14.7748 17.8741
2 24.5697 -15.341 17.0125
2 24.2587 -16.7826 17.07
2 23.1781 -17.1965 16.1436
2 22.3441 -18.1619 16.7966
2 21.0869 -18.6379 16.0231
1 20.3404 -19.8907 16.7044
2 18.6631 -7.45831 30.8218
2 17.5148 -8.21114 30.8782
2 16.7746 -8.2162 32.1699
2 15.4198 -9.0821 32.2518
